source_relpath,protocol_hint,attack_name,attack_family,label,source_row_index,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,protocol_used,score_attack,threshold,prediction
Bluetooth/attacks/csv/test/Bluetooth_Benign_test.pcap.csv,bluetooth,Bluetooth_Benign,Benign,0,11,4.2,0.0,0.0,52.99405784950511,0.0,52.99405784950511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5017.5,8.0,262.0,47.58188259514185,64.08933085825088,22.1,0.0096983194351196,105.5,6.897691866367859,64.08933085825088,0.0,0.0,0.0,bluetooth,0.0017415389884263277,0.998250424861908,0
Bluetooth/attacks/csv/test/Bluetooth_Benign_test.pcap.csv,bluetooth,Bluetooth_Benign,Benign,0,12,7.0,0.0,0.0,56.91137182203058,0.0,56.91137182203058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5212.5,8.0,262.0,45.14257258074871,61.857739266933166,25.0,0.0010520935058593,115.5,6.718713108544742,61.857739266933166,0.0,0.0,0.0,bluetooth,0.008240371942520142,0.998250424861908,0
Bluetooth/attacks/csv/test/Bluetooth_Benign_test.pcap.csv,bluetooth,Bluetooth_Benign,Benign,0,13,7.0,0.0,0.0,61.534739869237,0.0,61.534739869237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,5455.0,8.0,262.0,43.47607442675583,59.7039487742633,23.4,0.0010787010192871,125.5,6.593555715289514,59.7039487742633,0.0,0.0,0.0,bluetooth,0.0021766412537544966,0.998250424861908,0
Bluetooth/attacks/csv/test/Bluetooth_Benign_test.pcap.csv,bluetooth,Bluetooth_Benign,Benign,0,14,5.6,0.0,0.0,66.01075889556698,0.0,66.01075889556698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5651.0,8.0,262.0,41.71641623414634,57.84909057407209,16.3,0.0015138864517211,135.5,6.458684879469795,57.84909057407209,0.0,0.0,0.0,bluetooth,0.0017415389884263277,0.998250424861908,0
Bluetooth/attacks/csv/test/Bluetooth_Benign_test.pcap.csv,bluetooth,Bluetooth_Benign,Benign,0,15,0.0,0.0,0.0,66.18124074905128,0.0,66.18124074905128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5797.5,8.0,262.0,39.85604236607877,56.255135613374726,12.5,0.0159156084060668,145.5,6.313018737101442,56.255135613374726,0.0,0.0,0.0,bluetooth,0.0017415389884263277,0.998250424861908,0
Bluetooth/attacks/csv/test/Bluetooth_Benign_test.pcap.csv,bluetooth,Bluetooth_Benign,Benign,0,16,5.6,0.0,0.0,69.89379244310888,0.0,69.89379244310888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5938.0,8.0,262.0,38.19367146249001,54.793050463342354,16.7,0.0009696006774902,155.5,6.180022556884926,54.793050463342354,0.0,0.0,0.0,bluetooth,0.0017415389884263277,0.998250424861908,0
Bluetooth/attacks/csv/test/Bluetooth_Benign_test.pcap.csv,bluetooth,Bluetooth_Benign,Benign,0,17,1.4,0.0,0.0,56.23249750321586,0.0,56.23249750321586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6083.2,8.0,262.0,36.764085274976,53.42465481215736,11.5,0.0835184097290039,165.5,6.063232131803267,53.42465481215736,0.0,0.0,0.0,bluetooth,0.0012708482099696994,0.998250424861908,0
Bluetooth/attacks/csv/test/Bluetooth_Benign_test.pcap.csv,bluetooth,Bluetooth_Benign,Benign,0,18,7.0,0.0,0.0,56.175444166973136,0.0,56.175444166973136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6239.3,8.0,262.0,35.55352243634562,52.18739459901495,25.6,0.0162288904190063,175.5,5.962659610910677,52.18739459901495,0.0,0.0,0.0,bluetooth,0.008240371942520142,0.998250424861908,0
Bluetooth/attacks/csv/test/Bluetooth_Benign_test.pcap.csv,bluetooth,Bluetooth_Benign,Benign,0,19,14.0,0.0,0.0,57.052409678169326,0.0,57.052409678169326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6643.9,8.0,262.0,35.8139289976276,50.84478268755719,44.7,0.0043881893157958,185.5,5.984461397340061,50.84478268755719,0.0,0.0,0.0,bluetooth,0.002804017160087824,0.998250424861908,0
Bluetooth/attacks/csv/test/Bluetooth_Benign_test.pcap.csv,bluetooth,Bluetooth_Benign,Benign,0,20,14.0,0.0,0.0,57.78915987426292,0.0,57.78915987426292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7076.1,8.0,262.0,36.19390730795262,49.588498305378565,41.9,0.0174750089645385,195.5,6.016133415176592,49.588498305378565,0.0,0.0,0.0,bluetooth,0.002804017160087824,0.998250424861908,0
WiFI_and_MQTT/attacks/csv/test/MQTT-DDoS-Connect_Flood_test.pcap.csv,mqtt,MQTT-DDoS-Connect_Flood,DDoS,1,1,88.1,6.0,64.0,365599.2407537501,365599.2407537501,0.0,0.12,0.17,0.24,0.16,0.6,0.0,0.0,0.12,0.17,0.31,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,713.38,60.94,77.58,68.42469206163634,5.929567678369215,66.5,101600456.74997827,9.5,11.692729262208417,8.38617788174865,46.4826570675313,0.93,141.55,mqtt,0.9999979734420776,0.8607712984085083,1
WiFI_and_MQTT/attacks/csv/test/MQTT-DDoS-Connect_Flood_test.pcap.csv,mqtt,MQTT-DDoS-Connect_Flood,DDoS,1,2,98.69,6.0,64.0,173299.3495528593,173299.3495528593,0.0,0.16,0.17,0.28,0.23,0.69,0.0,0.0,0.16,0.17,0.4,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,692.09,59.08,73.78,66.11540543340388,5.319531965796487,65.31,84667047.2917197,9.5,11.491471193202509,7.499204269366774,40.138856529575065,0.9,141.55,mqtt,0.9999983310699463,0.8607712984085083,1
WiFI_and_MQTT/attacks/csv/test/MQTT-DDoS-Connect_Flood_test.pcap.csv,mqtt,MQTT-DDoS-Connect_Flood,DDoS,1,3,129.7,6.0,64.0,25389.13526571046,25389.13526571046,0.0,0.31,0.21,0.08,0.26,0.76,0.0,0.0,0.31,0.21,0.14,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,733.14,62.65,79.38,69.71557420683892,5.981992585034179,69.55,84667047.29178856,9.5,11.804752260935818,8.460064505522773,44.83621638805607,0.93,141.55,mqtt,0.9999983310699463,0.8607712984085083,1
WiFI_and_MQTT/attacks/csv/test/MQTT-DDoS-Connect_Flood_test.pcap.csv,mqtt,MQTT-DDoS-Connect_Flood,DDoS,1,4,98.67,6.0,64.0,81750.71556831652,81750.71556831652,0.0,0.18,0.17,0.16,0.26,0.76,0.0,0.0,0.18,0.17,0.16,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,701.48,61.81,76.3,66.89802262048238,5.176418716321328,67.12,84667047.29194568,9.5,11.56048902950993,7.306211991829068,41.10905486140405,0.91,141.55,mqtt,0.9999986886978149,0.8607712984085083,1
WiFI_and_MQTT/attacks/csv/test/MQTT-DDoS-Connect_Flood_test.pcap.csv,mqtt,MQTT-DDoS-Connect_Flood,DDoS,1,5,116.56,6.0,64.0,110477.71198554376,110477.71198554376,0.0,0.24,0.18,0.14,0.19,0.8,0.0,0.0,0.24,0.2,0.2,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,701.88,61.08,73.88,66.4575886150743,4.608652572697084,67.27,84667047.29211836,9.5,11.524923022498788,6.512228297097615,29.548997569830348,0.89,141.55,mqtt,0.9999977350234985,0.8607712984085083,1
WiFI_and_MQTT/attacks/csv/test/MQTT-DDoS-Connect_Flood_test.pcap.csv,mqtt,MQTT-DDoS-Connect_Flood,DDoS,1,6,118.2,6.0,64.0,259751.367362044,259751.367362044,0.0,0.29,0.29,0.09,0.22,0.73,0.0,0.0,0.29,0.29,0.14,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,734.46,63.92,77.9,69.83628087328049,5.388198110978481,69.75,84667047.2923081,9.5,11.81319639366777,7.584323816479256,38.19698616139219,0.94,141.55,mqtt,0.9999983310699463,0.8607712984085083,1
WiFI_and_MQTT/attacks/csv/test/MQTT-DDoS-Connect_Flood_test.pcap.csv,mqtt,MQTT-DDoS-Connect_Flood,DDoS,1,7,106.56,6.0,64.0,829565.3291825933,829565.3291825933,0.0,0.13,0.13,0.41,0.16,0.46,0.0,0.0,0.13,0.13,0.63,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,673.02,54.6,77.79,63.13750800236056,8.610964060835842,64.79,84667047.2925248,9.5,11.232792560666512,12.163784611795911,86.92755571199437,0.9,141.55,mqtt,0.9999977350234985,0.8607712984085083,1
WiFI_and_MQTT/attacks/csv/test/MQTT-DDoS-Connect_Flood_test.pcap.csv,mqtt,MQTT-DDoS-Connect_Flood,DDoS,1,8,107.44,6.0,64.0,342020.7600162953,342020.7600162953,0.0,0.2,0.15,0.19,0.2,0.78,0.0,0.0,0.2,0.15,0.26,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,699.67,61.08,74.8,66.31558613312211,5.166696545473371,66.59,84667047.29283231,9.5,11.506002283871933,7.299216761332138,35.13026524046668,0.9,141.55,mqtt,0.9999978542327881,0.8607712984085083,1
WiFI_and_MQTT/attacks/csv/test/MQTT-DDoS-Connect_Flood_test.pcap.csv,mqtt,MQTT-DDoS-Connect_Flood,DDoS,1,9,121.94,6.0,64.0,441532.241243875,441532.241243875,0.0,0.19,0.22,0.29,0.18,0.49,0.0,0.0,0.25,0.22,0.45,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,696.89,60.12,77.12,66.8022469552721,5.942107814528773,66.13,84667047.29303035,9.5,11.55000729752419,8.401829110296596,49.79859807756479,0.91,141.55,mqtt,0.9999967813491821,0.8607712984085083,1
WiFI_and_MQTT/attacks/csv/test/MQTT-DDoS-Connect_Flood_test.pcap.csv,mqtt,MQTT-DDoS-Connect_Flood,DDoS,1,10,127.26,6.0,64.0,182581.4728699063,182581.4728699063,0.0,0.18,0.12,0.46,0.14,0.42,0.0,0.0,0.26,0.12,0.66,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,661.95,54.12,77.89,61.7636794533296,8.539131607135964,63.79,84667047.29316723,9.5,11.109716825378914,12.082358306435836,83.56018222709002,0.9,141.55,mqtt,0.9999978542327881,0.8607712984085083,1
WiFI_and_MQTT/attacks/csv/test/MQTT-DDoS-Connect_Flood_test.pcap.csv,mqtt,MQTT-DDoS-Connect_Flood,DDoS,1,11,103.84,6.0,64.0,227498.75718547983,227498.75718547983,0.0,0.14,0.16,0.29,0.14,0.62,0.0,0.0,0.15,0.16,0.42,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,680.43,58.13,74.87,64.49332100639299,6.351625254034528,65.51,84667047.29324506,9.5,11.34739288807654,8.98880606243202,50.75792679761699,0.88,141.55,mqtt,0.9999973773956299,0.8607712984085083,1
WiFI_and_MQTT/attacks/csv/test/MQTT-DDoS-Connect_Flood_test.pcap.csv,mqtt,MQTT-DDoS-Connect_Flood,DDoS,1,12,126.81,6.0,64.0,270340.1200305128,270340.1200305128,0.0,0.2,0.19,0.15,0.24,0.7,0.0,0.0,0.23,0.19,0.26,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,721.5,60.72,78.36,68.49309278380719,6.185826963308042,68.61,84667047.29333061,9.5,11.699475269011504,8.75087046731371,46.92571949494039,0.92,141.55,mqtt,0.9999986886978149,0.8607712984085083,1
WiFI_and_MQTT/attacks/csv/test/MQTT-DDoS-Connect_Flood_test.pcap.csv,mqtt,MQTT-DDoS-Connect_Flood,DDoS,1,13,112.4,6.0,64.0,47825.92699809632,47825.92699809632,0.0,0.18,0.2,0.19,0.22,0.76,0.0,0.0,0.18,0.2,0.29,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,699.41,60.2,76.14,66.50076567880863,5.4144429205620055,66.97,84667047.29338394,9.5,11.524494580244683,7.653219157140331,36.613406394759096,0.92,141.55,mqtt,0.9999983310699463,0.8607712984085083,1
WiFI_and_MQTT/attacks/csv/test/MQTT-DDoS-Connect_Flood_test.pcap.csv,mqtt,MQTT-DDoS-Connect_Flood,DDoS,1,14,95.46,6.0,64.0,218027.3633963076,218027.3633963076,0.0,0.12,0.11,0.28,0.16,0.68,0.0,0.0,0.12,0.11,0.32,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,695.16,58.32,77.45,66.55982457532149,6.356789004726421,65.67,84667047.293558,9.5,11.534784085444858,8.985157603035155,50.24987967957044,0.88,141.55,mqtt,0.9999973773956299,0.8607712984085083,1
WiFI_and_MQTT/attacks/csv/test/MQTT-DDoS-Connect_Flood_test.pcap.csv,mqtt,MQTT-DDoS-Connect_Flood,DDoS,1,15,103.92,6.0,64.0,33134.79873731331,33134.79873731331,0.0,0.1,0.24,0.29,0.13,0.66,0.0,0.0,0.11,0.24,0.53,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,687.86,57.12,76.84,65.24421535585158,6.6526051443535,66.12,84667047.29373135,9.5,11.413951126426277,9.403615652555436,54.81493972437267,0.89,141.55,mqtt,0.9999973773956299,0.8607712984085083,1
WiFI_and_MQTT/attacks/csv/test/MQTT-DDoS-Connect_Flood_test.pcap.csv,mqtt,MQTT-DDoS-Connect_Flood,DDoS,1,16,106.7,6.0,64.0,139503.22465588886,139503.22465588886,0.0,0.11,0.2,0.28,0.15,0.67,0.0,0.0,0.16,0.2,0.37,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,696.48,58.48,76.74,66.18286503683795,6.671763630195772,65.99,84667047.29390015,9.5,11.498884478424449,9.431664312120102,57.15042025129184,0.91,141.55,mqtt,0.9999973773956299,0.8607712984085083,1
WiFI_and_MQTT/attacks/csv/test/MQTT-DDoS-Connect_Flood_test.pcap.csv,mqtt,MQTT-DDoS-Connect_Flood,DDoS,1,17,157.78,6.0,64.0,3334.861916394182,3334.861916394182,0.0,0.23,0.19,0.0,0.28,0.99,0.0,0.0,0.25,0.69,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.07,66.2,73.64,68.67685477731763,2.928508840344205,68.87,84667047.29397605,9.5,11.71838932369162,4.1282828100980185,9.4454812801503,0.92,141.55,mqtt,0.9999982118606567,0.8607712984085083,1
WiFI_and_MQTT/attacks/csv/test/MQTT-DDoS-Connect_Flood_test.pcap.csv,mqtt,MQTT-DDoS-Connect_Flood,DDoS,1,18,108.92,6.0,64.0,117769.34312410916,117769.34312410916,0.0,0.12,0.03,0.44,0.15,0.56,0.0,0.0,0.15,0.03,0.65,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,668.46,55.29,77.69,63.8888471801676,7.817493398666425,63.81,84667047.29410036,9.5,11.29265878401486,11.06608823926356,70.86188679990822,0.91,141.55,mqtt,0.9999972581863403,0.8607712984085083,1
WiFI_and_MQTT/attacks/csv/test/MQTT-DDoS-Connect_Flood_test.pcap.csv,mqtt,MQTT-DDoS-Connect_Flood,DDoS,1,19,133.35,6.0,64.0,245485.66398478925,245485.66398478925,0.0,0.22,0.09,0.27,0.22,0.68,0.0,0.0,0.26,0.1,0.47,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,699.38,56.45,78.86,66.2539471526066,7.747962440424161,66.9,84667047.29424801,9.5,11.504387454423425,10.960893111153895,69.44851241392925,0.95,141.55,mqtt,0.9999982118606567,0.8607712984085083,1
WiFI_and_MQTT/attacks/csv/test/MQTT-DDoS-Connect_Flood_test.pcap.csv,mqtt,MQTT-DDoS-Connect_Flood,DDoS,1,20,138.67,6.0,64.0,76963.5486931243,76963.5486931243,0.0,0.22,0.09,0.27,0.3,0.64,0.0,0.0,0.27,0.09,0.41,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,726.62,58.64,81.98,69.89616325792372,9.182871243788052,68.49,84667047.29439393,9.5,11.813034544803006,12.987329411239497,93.9511973783278,0.94,141.55,mqtt,0.9999971389770508,0.8607712984085083,1
WiFI_and_MQTT/attacks/csv/test/ARP_Spoofing_test.pcap.csv,wifi,ARP_Spoofing,Spoofing,1,1,3609.0,17.0,64.0,212.9614977723726,212.9614977723726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3609.0,154.8,1228.4,610.0088888888888,487.4092996797132,673.2,169402747.0809622,5.5,34.69535543626026,689.3008420338226,279086.09952733683,0.9,38.5,wifi,0.240467831492424,0.2261005938053131,1
WiFI_and_MQTT/attacks/csv/test/ARP_Spoofing_test.pcap.csv,wifi,ARP_Spoofing,Spoofing,1,2,9531.4,17.0,64.0,442.954430116393,442.954430116393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9531.4,118.0,1414.0,619.8201443894943,511.5185665607868,500.4,169402747.0853638,13.5,35.198403901137894,725.0486761770828,264633.89642192645,1.0,244.6,wifi,0.9719546437263489,0.2261005938053131,1
WiFI_and_MQTT/attacks/csv/test/ARP_Spoofing_test.pcap.csv,wifi,ARP_Spoofing,Spoofing,1,3,6372.4,11.5,64.0,28457.581789617405,28457.581789617405,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1379.5,117.8,486.0,279.24662698412703,176.0070571090169,201.5,0.0084564924240112,5.5,23.432540732799247,248.9115672369476,34444.026195751445,0.9,38.5,wifi,0.05011240765452385,0.2261005938053131,0
