protocol_hint,feature,lower_bound,upper_bound,is_locked,lock_reason,sample_rows,sample_min,sample_max,sample_p_low,sample_p_high,sample_unique_count
bluetooth,Weight,0.0,0.0,1,auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
bluetooth,ack_count,0.0,0.0,1,auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
bluetooth,ack_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
bluetooth,cwr_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
bluetooth,ece_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
bluetooth,fin_count,0.0,0.0,1,auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
bluetooth,fin_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
bluetooth,psh_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
bluetooth,rst_count,0.0,0.0,1,auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
bluetooth,rst_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
bluetooth,syn_count,0.0,0.0,1,auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
bluetooth,syn_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
mqtt,ARP,0.0,0.20000000298023224,1,semantic|auto_low_cardinality,1000,0.0,0.6000000238418579,0.0,0.20000000298023224,7
mqtt,AVG,61.67054264068604,898.5871502685545,0,,1000,58.93024826049805,1494.0,61.67054264068604,898.5871502685545,967
mqtt,Covariance,0.0,248301.82156249988,0,,1000,0.0,502804.40625,0.0,248301.82156249988,964
mqtt,DHCP,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
mqtt,DNS,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.019999999552965164,0.0,0.0,2
mqtt,Drate,0.0,0.0,1,auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
mqtt,Duration,51.13900074005127,65.73110328674316,0,,1000,25.600000381469727,174.39999389648438,51.13900074005127,65.73110328674316,22
mqtt,HTTP,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
mqtt,HTTPS,0.0,0.019999999552965164,1,semantic|auto_low_cardinality,1000,0.0,1.0,0.0,0.019999999552965164,7
mqtt,Header_Length,112.43479698181153,821973.22,0,,1000,96.63999938964844,6216023.0,112.43479698181153,821973.22,999
mqtt,IAT,1.3184547242417466e-05,170084864.48,0,,1000,3.1948088690114673e-06,170085344.0,1.3184547242417466e-05,170084864.48,325
mqtt,ICMP,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
mqtt,IGMP,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
mqtt,IPv,0.800000011920929,1.0,1,semantic|auto_low_cardinality,1000,0.4000000059604645,1.0,0.800000011920929,1.0,7
mqtt,IRC,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
mqtt,LLC,0.800000011920929,1.0,1,semantic|auto_low_cardinality,1000,0.4000000059604645,1.0,0.800000011920929,1.0,7
mqtt,Magnitue,11.096768445968628,40.35986221313476,0,,1000,10.842459678649902,54.662601470947266,11.096768445968628,40.35986221313476,965
mqtt,Max,66.0,1403.1802099609374,0,,1000,65.81999969482422,1506.530029296875,66.0,1403.1802099609374,649
mqtt,Min,42.0,315.27000610351547,0,,1000,42.0,1494.0,42.0,315.27000610351547,507
mqtt,Number,5.5,13.5,0,,1000,5.5,13.5,5.5,13.5,3
mqtt,Protocol Type,4.800000190734863,7.099999904632568,1,semantic,1000,2.4000000953674316,9.300000190734863,4.800000190734863,7.099999904632568,12
mqtt,Radius,0.0,626.7972534179687,0,,1000,0.0,1002.73779296875,0.0,626.7972534179687,964
mqtt,Rate,0.007707100012339652,123508.20140624998,0,,1000,0.0017878321232274175,312245.65625,0.007707100012339652,123508.20140624998,1000
mqtt,SMTP,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
mqtt,SSH,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
mqtt,Srate,0.007707100012339652,123508.20140624998,0,,1000,0.0017878321232274175,312245.65625,0.007707100012339652,123508.20140624998,1000
mqtt,Std,0.0,443.78305999755855,0,,1000,0.0,708.7837524414062,0.0,443.78305999755855,964
mqtt,TCP,0.7990000116825104,1.0,1,semantic|auto_low_cardinality,1000,0.4000000059604645,1.0,0.7990000116825104,1.0,9
mqtt,Telnet,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
mqtt,Tot size,61.52829879760742,894.5454095458982,0,,1000,55.20000076293945,1494.0,61.52829879760742,894.5454095458982,626
mqtt,Tot sum,363.0,9491.293291015623,0,,1000,318.0,23157.0,363.0,9491.293291015623,934
mqtt,UDP,0.0,0.10000000149011612,1,semantic|auto_low_cardinality,1000,0.0,0.30000001192092896,0.0,0.10000000149011612,6
mqtt,Variance,0.0,1.0,0,,1000,0.0,1.0,0.0,1.0,66
mqtt,Weight,38.5,244.60000610351562,0,,1000,38.5,244.60000610351562,38.5,244.60000610351562,3
mqtt,ack_count,0.0,1.8700000047683716,0,,1000,0.0,2.390000104904175,0.0,1.8700000047683716,172
mqtt,ack_flag_number,0.38999998569488525,1.0,1,semantic,1000,0.2199999988079071,1.0,0.38999998569488525,1.0,70
mqtt,cwr_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
mqtt,ece_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
mqtt,fin_count,0.0,10.042899961471555,0,,1000,0.0,14.800000190734863,0.0,10.042899961471555,170
mqtt,fin_flag_number,0.0,0.4100999963283538,1,semantic,1000,0.0,0.6800000071525574,0.0,0.4100999963283538,50
mqtt,psh_flag_number,0.0,0.9208000165224068,1,semantic,1000,0.0,1.0,0.0,0.9208000165224068,80
mqtt,rst_count,1.2093000376224519,9520.341191406249,0,,1000,0.7900000214576721,11076.0,1.2093000376224519,9520.341191406249,867
mqtt,rst_flag_number,0.0,0.5299999713897705,1,semantic,1000,0.0,0.699999988079071,0.0,0.5299999713897705,60
mqtt,syn_count,0.0,2.8102999424934385,0,,1000,0.0,3.869999885559082,0.0,2.8102999424934385,201
mqtt,syn_flag_number,0.0,0.49010000944137566,1,semantic,1000,0.0,0.6299999952316284,0.0,0.49010000944137566,58
wifi,ARP,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,1.0,0.0,0.0,5
wifi,AVG,42.0,383.5561120605457,0,,1000,42.0,1514.0,42.0,383.5561120605457,232
wifi,Covariance,0.0,110908.73968749997,0,,1000,0.0,572401.625,0.0,110908.73968749997,217
wifi,DHCP,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.20000000298023224,0.0,0.0,2
wifi,DNS,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.6000000238418579,0.0,0.0,4
wifi,Drate,0.0,0.0,1,auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
wifi,Duration,59.87800151824951,82.70399696350097,0,,1000,0.0,124.0,59.87800151824951,82.70399696350097,56
wifi,HTTP,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.20000000298023224,0.0,0.0,3
wifi,HTTPS,0.0,0.2207999989390366,1,semantic|auto_low_cardinality,1000,0.0,1.0,0.0,0.2207999989390366,17
wifi,Header_Length,0.0,1728887.0087499965,0,,1000,0.0,8855827.0,0.0,1728887.0087499965,527
wifi,IAT,7.31546878523659e-05,169465677.6,0,,1000,0.0,170110368.0,7.31546878523659e-05,169465677.6,223
wifi,ICMP,0.0,1.0,1,semantic|auto_low_cardinality,1000,0.0,1.0,0.0,1.0,20
wifi,IGMP,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
wifi,IPv,1.0,1.0,1,semantic|auto_low_cardinality,1000,0.0,1.0,1.0,1.0,5
wifi,IRC,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
wifi,LLC,1.0,1.0,1,semantic|auto_low_cardinality,1000,0.0,1.0,1.0,1.0,5
wifi,Magnitue,9.165151596069336,27.532246513366662,0,,1000,9.165151596069336,55.02726745605469,9.165151596069336,27.532246513366662,231
wifi,Max,42.0,1101.0860485839833,0,,1000,42.0,1763.4000244140625,42.0,1101.0860485839833,191
wifi,Min,42.0,107.01100151062002,0,,1000,42.0,1514.0,42.0,107.01100151062002,90
wifi,Number,5.5,13.5,0,,1000,5.5,13.5,5.5,13.5,4
wifi,Protocol Type,1.0,17.0,1,semantic,1000,0.0,17.0,1.0,17.0,47
wifi,Radius,0.0,429.2676535034179,0,,1000,0.0,829.4671020507812,0.0,429.2676535034179,217
wifi,Rate,0.0,182454.9078124999,0,,1000,0.0,451002.5625,0.0,182454.9078124999,931
wifi,SMTP,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
wifi,SSH,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
wifi,Srate,0.0,182454.9078124999,0,,1000,0.0,451002.5625,0.0,182454.9078124999,931
wifi,Std,0.0,303.09396118164057,0,,1000,0.0,586.5217895507812,0.0,303.09396118164057,219
wifi,TCP,0.0,1.0,1,semantic,1000,0.0,1.0,0.0,1.0,23
wifi,Telnet,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
wifi,Tot size,42.0,428.2929879760738,0,,1000,42.0,1514.0,42.0,428.2929879760738,175
wifi,Tot sum,319.0,4571.796000976555,0,,1000,297.0,23157.0,319.0,4571.796000976555,233
wifi,UDP,0.0,1.0,1,semantic,1000,0.0,1.0,0.0,1.0,27
wifi,Variance,0.0,1.0,0,,1000,0.0,1.0,0.0,1.0,55
wifi,Weight,38.5,244.60000610351562,0,,1000,38.5,244.60000610351562,38.5,244.60000610351562,4
wifi,ack_count,0.0,0.0,1,auto_low_cardinality,1000,0.0,0.4000000059604645,0.0,0.0,3
wifi,ack_flag_number,0.0,1.0,1,semantic,1000,0.0,1.0,0.0,1.0,62
wifi,cwr_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
wifi,ece_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
wifi,fin_count,0.0,1.0,0,,1000,0.0,1.0,0.0,1.0,55
wifi,fin_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,1000,0.0,0.0,0.0,0.0,1
wifi,psh_flag_number,0.0,0.5,1,semantic|auto_low_cardinality,1000,0.0,0.6000000238418579,0.0,0.5,12
wifi,rst_count,0.0,2629.6720971679665,0,,1000,0.0,7813.5,0.0,2629.6720971679665,105
wifi,rst_flag_number,0.0,0.8415999740362152,1,semantic,1000,0.0,1.0,0.0,0.8415999740362152,51
wifi,syn_count,0.0,2.0,0,,1000,0.0,2.0799999237060547,0.0,2.0,71
wifi,syn_flag_number,0.0,1.0,1,semantic,1000,0.0,1.0,0.0,1.0,52
