protocol_hint,feature,lower_bound,upper_bound,is_locked,lock_reason,sample_rows,sample_min,sample_max,sample_p_low,sample_p_high,sample_unique_count
bluetooth,Magnitue,4.9052042961120605,6.417161874771118,0,,123235,3.2967233657836914,6.811157703399658,4.9052042961120605,6.417161874771118,49959
bluetooth,Max,132.0,262.0,0,,123235,15.899999618530273,262.0,132.0,262.0,14
bluetooth,Min,8.0,10.0,0,,123235,8.0,10.0,8.0,10.0,3
bluetooth,Number,1125.5,986062.1000000001,0,,123235,5.5,998385.5,1125.5,986062.1000000001,99839
bluetooth,Protocol Type,0.0,0.0,1,semantic|auto_low_cardinality,123235,0.0,0.0,0.0,0.0,1
bluetooth,Radius,12.356506690979003,32.62328117370611,0,,123235,3.092418909072876,83.13569641113281,12.356506690979003,32.62328117370611,121221
bluetooth,Rate,0.19206453174352645,301.11836181640626,0,,123235,0.04853731766343117,816.6150512695312,0.19206453174352645,301.11836181640626,119856
bluetooth,SMTP,0.0,0.0,1,semantic|auto_low_cardinality,123235,0.0,0.0,0.0,0.0,1
bluetooth,SSH,0.0,0.0,1,semantic|auto_low_cardinality,123235,0.0,0.0,0.0,0.0,1
bluetooth,Srate,0.0,0.0,1,auto_low_cardinality,123235,0.0,0.0,0.0,0.0,1
bluetooth,Std,12.356506690979003,32.62328117370611,0,,123235,3.092418909072876,83.13569641113281,12.356506690979003,32.62328117370611,121221
bluetooth,TCP,0.0,0.0,1,semantic|auto_low_cardinality,123235,0.0,0.0,0.0,0.0,1
bluetooth,Telnet,0.0,0.0,1,semantic|auto_low_cardinality,123235,0.0,0.0,0.0,0.0,1
bluetooth,Tot size,17.600000381469727,47.70000076293945,0,,123235,9.800000190734863,130.6999969482422,17.600000381469727,47.70000076293945,492
bluetooth,Tot sum,28804.6242578125,23729854.400000002,0,,123235,63.599998474121094,24025616.0,28804.6242578125,23729854.400000002,123056
bluetooth,UDP,0.0,0.0,1,semantic|auto_low_cardinality,123235,0.0,0.0,0.0,0.0,1
bluetooth,Variance,0.0,0.0,1,auto_low_cardinality,123235,0.0,0.0,0.0,0.0,1
bluetooth,Weight,0.0,0.0,1,auto_low_cardinality,123235,0.0,0.0,0.0,0.0,1
bluetooth,ack_count,0.0,0.0,1,auto_low_cardinality,123235,0.0,0.0,0.0,0.0,1
bluetooth,ack_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,123235,0.0,0.0,0.0,0.0,1
bluetooth,cwr_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,123235,0.0,0.0,0.0,0.0,1
bluetooth,ece_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,123235,0.0,0.0,0.0,0.0,1
bluetooth,fin_count,0.0,0.0,1,auto_low_cardinality,123235,0.0,0.0,0.0,0.0,1
bluetooth,fin_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,123235,0.0,0.0,0.0,0.0,1
bluetooth,psh_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,123235,0.0,0.0,0.0,0.0,1
bluetooth,rst_count,0.0,0.0,1,auto_low_cardinality,123235,0.0,0.0,0.0,0.0,1
bluetooth,rst_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,123235,0.0,0.0,0.0,0.0,1
bluetooth,syn_count,0.0,0.0,1,auto_low_cardinality,123235,0.0,0.0,0.0,0.0,1
bluetooth,syn_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,123235,0.0,0.0,0.0,0.0,1
mqtt,ARP,0.0,0.4000000059604645,1,semantic|auto_low_cardinality,200000,0.0,1.0,0.0,0.4000000059604645,19
mqtt,AVG,61.334197196960446,912.4740014648439,0,,200000,43.165000915527344,1514.0,61.334197196960446,912.4740014648439,144492
mqtt,Covariance,0.0,268262.1418750005,0,,200000,0.0,505498.75,0.0,268262.1418750005,147177
mqtt,DHCP,0.0,0.0,1,semantic|auto_low_cardinality,200000,0.0,0.009999999776482582,0.0,0.0,2
mqtt,DNS,0.0,0.0,1,semantic|auto_low_cardinality,200000,0.0,0.4000000059604645,0.0,0.0,9
mqtt,Drate,0.0,0.0,1,auto_low_cardinality,200000,0.0,0.0,0.0,0.0,1
mqtt,Duration,38.400001525878906,70.4000015258789,0,,200000,0.0,248.0,38.400001525878906,70.4000015258789,309
mqtt,HTTP,0.0,0.0,1,semantic|auto_low_cardinality,200000,0.0,1.0,0.0,0.0,14
mqtt,HTTPS,0.0,0.10000000149011612,1,semantic,200000,0.0,1.0,0.0,0.10000000149011612,74
mqtt,Header_Length,117.5,837225.4262500006,0,,200000,0.0,9308826.0,117.5,837225.4262500006,160431
mqtt,IAT,1.3709068298339844e-05,170084944.0,0,,200000,0.0,170118144.0,1.3709068298339844e-05,170084944.0,6377
mqtt,ICMP,0.0,0.0,1,semantic|auto_low_cardinality,200000,0.0,0.10000000149011612,0.0,0.0,2
mqtt,IGMP,0.0,0.0,1,semantic|auto_low_cardinality,200000,0.0,0.019999999552965164,0.0,0.0,2
mqtt,IPv,0.6000000238418579,1.0,1,semantic|auto_low_cardinality,200000,0.0,1.0,0.6000000238418579,1.0,19
mqtt,IRC,0.0,0.0,1,semantic|auto_low_cardinality,200000,0.0,0.0,0.0,0.0,1
mqtt,LLC,0.6000000238418579,1.0,1,semantic|auto_low_cardinality,200000,0.0,1.0,0.6000000238418579,1.0,19
mqtt,Magnitue,11.064351081848145,41.058357162475595,0,,200000,9.289169311523438,55.02726745605469,11.064351081848145,41.058357162475595,140253
mqtt,Max,66.0,1434.7808288574226,0,,200000,47.400001525878906,1514.0,66.0,1434.7808288574226,22209
mqtt,Min,42.0,361.6005059814458,0,,200000,42.0,1514.0,42.0,361.6005059814458,13098
mqtt,Number,5.5,13.5,0,,200000,1.0,14.0,5.5,13.5,80
mqtt,Protocol Type,3.5999999046325684,7.099999904632568,1,semantic,200000,0.0,11.5,3.5999999046325684,7.099999904632568,58
mqtt,Radius,0.0,647.4330773925798,0,,200000,0.0,1005.4732055664062,0.0,647.4330773925798,146862
mqtt,Rate,0.006857787403278053,89258.3307812505,0,,200000,0.0,1764522.25,0.006857787403278053,89258.3307812505,184248
mqtt,SMTP,0.0,0.0,1,semantic|auto_low_cardinality,200000,0.0,0.0,0.0,0.0,1
mqtt,SSH,0.0,0.0,1,semantic|auto_low_cardinality,200000,0.0,0.0,0.0,0.0,1
mqtt,Srate,0.006857787403278053,89258.3307812505,0,,200000,0.0,1764522.25,0.006857787403278053,89258.3307812505,184248
mqtt,Std,0.0,458.0533578491212,0,,200000,0.0,710.5352783203125,0.0,458.0533578491212,148603
mqtt,TCP,0.6000000238418579,1.0,1,semantic,200000,0.0,1.0,0.6000000238418579,1.0,21
mqtt,Telnet,0.0,0.0,1,semantic|auto_low_cardinality,200000,0.0,0.0,0.0,0.0,1
mqtt,Tot size,61.20000076293945,894.350575561524,0,,200000,43.79999923706055,1514.0,61.20000076293945,894.350575561524,18451
mqtt,Tot sum,363.20001220703125,9036.203193359377,0,,200000,66.0,23207.80078125,363.20001220703125,9036.203193359377,44401
mqtt,UDP,0.0,0.10000000149011612,1,semantic|auto_low_cardinality,200000,0.0,0.5,0.0,0.10000000149011612,12
mqtt,Variance,0.0,1.0,0,,200000,0.0,1.0,0.0,1.0,229
mqtt,Weight,38.5,244.60000610351562,0,,200000,1.0,244.60000610351562,38.5,244.60000610351562,82
mqtt,ack_count,0.0,1.840000033378601,0,,200000,0.0,3.5799999237060547,0.0,1.840000033378601,403
mqtt,ack_flag_number,0.3499999940395355,1.0,1,semantic,200000,0.0,1.0,0.3499999940395355,1.0,191
mqtt,cwr_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,200000,0.0,0.009999999776482582,0.0,0.0,2
mqtt,ece_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,200000,0.0,0.0,0.0,0.0,1
mqtt,fin_count,0.0,12.010000228881836,0,,200000,0.0,129.3800048828125,0.0,12.010000228881836,2125
mqtt,fin_flag_number,0.0,0.4099999964237213,1,semantic,200000,0.0,1.0,0.0,0.4099999964237213,162
mqtt,psh_flag_number,0.0,0.9700000286102295,1,semantic,200000,0.0,1.0,0.0,0.9700000286102295,248
mqtt,rst_count,1.2599999904632568,9776.801806640628,0,,200000,0.0,11263.7998046875,1.2599999904632568,9776.801806640628,73773
mqtt,rst_flag_number,0.0,0.5299999713897705,1,semantic,200000,0.0,1.0,0.0,0.5299999713897705,175
mqtt,syn_count,0.0,3.009999990463257,0,,200000,0.0,4.75,0.0,3.009999990463257,543
mqtt,syn_flag_number,0.0,0.44999998807907104,1,semantic,200000,0.0,1.0,0.0,0.44999998807907104,178
wifi,ARP,0.0,0.0,1,semantic,200000,0.0,1.0,0.0,0.0,30
wifi,AVG,42.0,538.0231781005955,0,,200000,42.0,3917.397216796875,42.0,538.0231781005955,27632
wifi,Covariance,0.0,124226.26117187549,0,,200000,0.0,2065010.875,0.0,124226.26117187549,25013
wifi,DHCP,0.0,0.0,1,semantic|auto_low_cardinality,200000,0.0,0.20000000298023224,0.0,0.0,4
wifi,DNS,0.0,0.0,1,semantic,200000,0.0,1.0,0.0,0.0,26
wifi,Drate,0.0,0.0,1,auto_low_cardinality,200000,0.0,0.0,0.0,0.0,1
wifi,Duration,57.599998474121094,105.80100303649995,0,,200000,0.0,255.0,57.599998474121094,105.80100303649995,1824
wifi,HTTP,0.0,0.0,1,semantic|auto_low_cardinality,200000,0.0,1.0,0.0,0.0,17
wifi,HTTPS,0.0,0.5,1,semantic,200000,0.0,1.0,0.0,0.5,98
wifi,Header_Length,0.0,1670635.8337500105,0,,200000,0.0,9841889.0,0.0,1670635.8337500105,61130
wifi,IAT,0.00016801047619082965,169936784.0,0,,200000,0.0,170118288.0,0.00016801047619082965,169936784.0,6322
wifi,ICMP,0.0,1.0,1,semantic,200000,0.0,1.0,0.0,1.0,95
wifi,IGMP,0.0,0.0,1,semantic|auto_low_cardinality,200000,0.0,0.5,0.0,0.0,6
wifi,IPv,1.0,1.0,1,semantic,200000,0.0,1.0,1.0,1.0,30
wifi,IRC,0.0,0.0,1,semantic|auto_low_cardinality,200000,0.0,0.10000000149011612,0.0,0.0,3
wifi,LLC,1.0,1.0,1,semantic,200000,0.0,1.0,1.0,1.0,30
wifi,Magnitue,9.165151596069336,31.37559255599977,0,,200000,9.165151596069336,88.44491577148438,9.165151596069336,31.37559255599977,27515
wifi,Max,42.0,1252.0,0,,200000,42.0,6112.39990234375,42.0,1252.0,8171
wifi,Min,42.0,139.60100601196382,0,,200000,42.0,2382.800048828125,42.0,139.60100601196382,2457
wifi,Number,5.5,13.5,0,,200000,1.0,15.0,5.5,13.5,73
wifi,Protocol Type,1.0,17.0,1,semantic,200000,0.0,17.0,1.0,17.0,469
wifi,Radius,0.0,454.2737115478526,0,,200000,0.0,1955.3560791015625,0.0,454.2737115478526,24954
wifi,Rate,0.0,182361.046875,0,,200000,0.0,2097152.0,0.0,182361.046875,151189
wifi,SMTP,0.0,0.0,1,semantic|auto_low_cardinality,200000,0.0,0.10000000149011612,0.0,0.0,4
wifi,SSH,0.0,0.0,1,semantic|auto_low_cardinality,200000,0.0,0.10000000149011612,0.0,0.0,3
wifi,Srate,0.0,182361.046875,0,,200000,0.0,2097152.0,0.0,182361.046875,151189
wifi,Std,0.0,321.100750122071,0,,200000,0.0,1383.2606201171875,0.0,321.100750122071,25812
wifi,TCP,0.0,1.0,1,semantic,200000,0.0,1.0,0.0,1.0,97
wifi,Telnet,0.0,0.0,1,semantic|auto_low_cardinality,200000,0.0,0.10000000149011612,0.0,0.0,3
wifi,Tot size,42.0,533.6535241699252,0,,200000,42.0,3609.199951171875,42.0,533.6535241699252,6686
wifi,Tot sum,414.7989880371094,5201.811206054698,0,,200000,50.0,41567.0,414.7989880371094,5201.811206054698,16336
wifi,UDP,0.0,1.0,1,semantic,200000,0.0,1.0,0.0,1.0,98
wifi,Variance,0.0,1.0,0,,200000,0.0,1.0,0.0,1.0,117
wifi,Weight,38.5,244.60000610351562,0,,200000,1.0,244.60000610351562,38.5,244.60000610351562,78
wifi,ack_count,0.0,0.0,0,,200000,0.0,5.0,0.0,0.0,38
wifi,ack_flag_number,0.0,1.0,1,semantic,200000,0.0,1.0,0.0,1.0,116
wifi,cwr_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,200000,0.0,0.20000000298023224,0.0,0.0,4
wifi,ece_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,200000,0.0,0.20000000298023224,0.0,0.0,4
wifi,fin_count,0.0,1.0,0,,200000,0.0,5.0,0.0,1.0,138
wifi,fin_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,200000,0.0,0.5,0.0,0.0,9
wifi,psh_flag_number,0.0,0.5,1,semantic,200000,0.0,1.0,0.0,0.5,55
wifi,rst_count,0.0,3346.0160009765773,0,,200000,0.0,19165.5,0.0,3346.0160009765773,9297
wifi,rst_flag_number,0.0,0.7599999904632568,1,semantic,200000,0.0,1.0,0.0,0.7599999904632568,117
wifi,syn_count,0.0,2.0,0,,200000,0.0,6.0,0.0,2.0,263
wifi,syn_flag_number,0.0,1.0,1,semantic,200000,0.0,1.0,0.0,1.0,117
