protocol_hint,feature,lower_bound,upper_bound,is_locked,lock_reason,sample_rows,sample_min,sample_max,sample_p_low,sample_p_high,sample_unique_count
mqtt,Magnitue,11.051612768173218,42.181960868835596,0,,300000,9.184584617614746,55.02726745605469,11.051612768173218,42.181960868835596,199847
mqtt,Radius,0.4397195279598236,666.0659979248048,0,,300000,0.0,1005.4732055664062,0.4397195279598236,666.0659979248048,217093
mqtt,Covariance,0.24586538970470428,278233.2237500001,0,,300000,0.0,505498.75,0.24586538970470428,278233.2237500001,218083
mqtt,Variance,0.20000000298023224,1.0,0,,300000,0.0,1.0,0.20000000298023224,1.0,239
mqtt,Weight,38.5,244.60000610351562,0,,300000,1.0,244.60000610351562,38.5,244.60000610351562,94
bluetooth,Header_Length,0.0,8.399999618530273,0,,81383,0.0,14.0,0.0,8.399999618530273,11
bluetooth,Protocol Type,0.0,0.0,1,semantic|auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,Duration,0.0,0.0,1,auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,Rate,0.7066816520690918,301.74121154785155,0,,81383,0.6948575377464294,816.6150512695312,0.7066816520690918,301.74121154785155,79533
bluetooth,Srate,0.0,0.0,1,auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,Drate,0.7066816520690918,301.74121154785155,0,,81383,0.6948575377464294,816.6150512695312,0.7066816520690918,301.74121154785155,79533
bluetooth,fin_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,syn_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,rst_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,psh_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,ack_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,ece_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,cwr_flag_number,0.0,0.0,1,semantic|auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,ack_count,0.0,0.0,1,auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,syn_count,0.0,0.0,1,auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,fin_count,0.0,0.0,1,auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,rst_count,0.0,0.0,1,auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,HTTP,0.0,0.0,1,semantic|auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,HTTPS,0.0,0.0,1,semantic|auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,DNS,0.0,0.0,1,semantic|auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,Telnet,0.0,0.0,1,semantic|auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,SMTP,0.0,0.0,1,semantic|auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,SSH,0.0,0.0,1,semantic|auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,IRC,0.0,0.0,1,semantic|auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,TCP,0.0,0.0,1,semantic|auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,UDP,0.0,0.0,1,semantic|auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,DHCP,0.0,0.0,1,semantic|auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,ARP,0.0,0.0,1,semantic|auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,ICMP,0.0,0.0,1,semantic|auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,IGMP,0.0,0.0,1,semantic|auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,IPv,0.0,0.0,1,semantic|auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,LLC,0.0,0.5,1,semantic|auto_low_cardinality,81383,0.0,1.0,0.0,0.5,11
bluetooth,Tot sum,23420.536640625003,23781819.2,0,,81383,63.599998474121094,24025616.0,23420.536640625003,23781819.2,81267
bluetooth,Min,8.0,10.0,0,,81383,8.0,10.0,8.0,10.0,3
bluetooth,Max,132.0,259.0,0,,81383,15.899999618530273,259.0,132.0,259.0,10
bluetooth,AVG,24.060901641845703,27.243179893493608,0,,81383,10.919682502746582,40.40541076660156,24.060901641845703,27.243179893493608,51936
bluetooth,Std,12.355741081237793,35.59030273437483,0,,81383,3.092418909072876,70.36150360107422,12.355741081237793,35.59030273437483,80275
bluetooth,Tot size,18.700000762939453,24.0,0,,81383,9.800000190734863,130.6999969482422,18.700000762939453,24.0,348
bluetooth,IAT,0.0004952907329425216,0.10240769088268199,0,,81383,0.00025691985501907766,67768.65625,0.0004952907329425216,0.10240769088268199,3407
bluetooth,Number,925.5,988227.2999999999,0,,81383,5.5,998385.5,925.5,988227.2999999999,79930
bluetooth,Magnitue,4.905191421508789,5.219499731063839,0,,81383,3.2967233657836914,6.356523036956787,4.905191421508789,5.219499731063839,26829
bluetooth,Radius,12.355741081237793,35.59030273437483,0,,81383,3.092418909072876,70.36150360107422,12.355741081237793,35.59030273437483,80275
bluetooth,Covariance,0.0,0.0,1,auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,Variance,0.0,0.0,1,auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
bluetooth,Weight,0.0,0.0,1,auto_low_cardinality,81383,0.0,0.0,0.0,0.0,1
